GEOID,Area_Name,percent2,income2,percent3,income3,percent4,income4,percent5,income5,percent6,income6,percent7,income7
1400000US17143000300,"Census Tract 3, Peoria County, Illinois",63.6,27171,6.9,21083,8.5,21071,18.9,-,0,-,2.1,-
1400000US17143000500,"Census Tract 5, Peoria County, Illinois",43.1,-,24.3,-,17.5,-,9.5,-,1.2,-,4.3,-
1400000US17143000600,"Census Tract 6, Peoria County, Illinois",54.9,-,11.1,35833,21.9,45885,8.1,33229,0,-,3.9,-
1400000US17143000900,"Census Tract 9, Peoria County, Illinois",47.8,16542,29.8,6699,11.4,6250,2.1,-,3.2,-,5.7,-
1400000US17143001200,"Census Tract 12, Peoria County, Illinois",51.6,-,14.7,20938,23.2,11250,0,-,10.5,-,0,-
1400000US17143001300,"Census Tract 13, Peoria County, Illinois",42.4,31719,16.5,20625,8.6,-,22.4,40677,6.2,-,3.8,-
1400000US17143001500,"Census Tract 15, Peoria County, Illinois",43.5,22230,16.6,-,15.2,28897,16.3,-,8.4,-,0,-
1400000US17143001600,"Census Tract 16, Peoria County, Illinois",33.3,48250,20.5,32500,18.8,25781,17.7,45156,8.5,87863,1.2,-
1400000US17143001800,"Census Tract 18, Peoria County, Illinois",46.7,55694,28.5,51406,14.8,34375,0,-,10,-,0,-
1400000US17143001900,"Census Tract 19, Peoria County, Illinois",61.5,114000,17.9,45833,7.8,-,4.5,-,0,-,8.4,-
1400000US17143002000,"Census Tract 20, Peoria County, Illinois",52.5,81563,19.8,125714,18.5,148696,4.6,-,4.6,119583,0,-
1400000US17143002100,"Census Tract 21, Peoria County, Illinois",43.3,41087,16.2,31250,30.3,58125,6.1,-,4,-,0,-
1400000US17143002200,"Census Tract 22, Peoria County, Illinois",49,51742,24.1,60956,19.8,40772,2.3,-,4.8,-,0,-
1400000US17143002300,"Census Tract 23, Peoria County, Illinois",51.8,78261,15.7,-,19.8,107500,6.4,77946,5.1,-,1.2,-
1400000US17143002400,"Census Tract 24, Peoria County, Illinois",64,55625,18.7,26935,6.7,52105,9.3,85313,0,-,1.4,-
1400000US17143002500,"Census Tract 25, Peoria County, Illinois",39.2,32472,26.5,-,14,32235,12,53167,7.7,-,0.6,-
1400000US17143002600,"Census Tract 26, Peoria County, Illinois",57.8,70313,30.4,86103,3.9,-,5.6,135417,2.2,-,0,-
1400000US17143002701,"Census Tract 27.01, Peoria County, Illinois",53.9,55179,27.7,60068,12.4,90192,2.8,56429,3.3,-,0,-
1400000US17143002702,"Census Tract 27.02, Peoria County, Illinois",52,74891,18.2,54493,16.8,115223,12,96923,0.9,-,0,-
1400000US17143002800,"Census Tract 28, Peoria County, Illinois",62.6,60938,15.3,-,14,68229,6.5,-,0,-,1.7,-
1400000US17143002900,"Census Tract 29, Peoria County, Illinois",65.6,70750,15.2,70577,13,97788,4.1,-,0.9,-,1.1,-
1400000US17143003000,"Census Tract 30, Peoria County, Illinois",51.6,65568,17.5,97688,10.7,89861,14.7,82125,4.8,-,0.7,-
1400000US17143003101,"Census Tract 31.01, Peoria County, Illinois",47.9,80032,27.9,84943,9.5,-,4.6,116284,10.1,-,0,-
1400000US17143003102,"Census Tract 31.02, Peoria County, Illinois",49.6,72441,30,107609,11.8,101354,2.7,81250,3.1,-,2.8,-
1400000US17143003200,"Census Tract 32, Peoria County, Illinois",72.7,67963,19.4,110700,3.7,118750,2.7,86125,1.4,-,0,-
1400000US17143003300,"Census Tract 33, Peoria County, Illinois",60.3,112125,19.8,152917,12.2,109464,7.3,-,0,-,0.5,-
1400000US17143003401,"Census Tract 34.01, Peoria County, Illinois",46.6,93526,22.4,77500,20.8,135702,6.5,-,3.7,93831,0,-
1400000US17143003402,"Census Tract 34.02, Peoria County, Illinois",57.4,126087,20.1,91591,9.3,116875,7.6,164554,0.9,-,4.7,-
1400000US17143003601,"Census Tract 36.01, Peoria County, Illinois",50.1,80192,27.3,39444,16.1,63462,6.5,-,0,-,0,-
1400000US17143003602,"Census Tract 36.02, Peoria County, Illinois",52,63798,24.8,80313,14,62016,8,60951,1.1,-,0,-
1400000US17143003700,"Census Tract 37, Peoria County, Illinois",53.9,95417,19.8,109844,16.1,84491,6.9,-,3.3,-,0,-
1400000US17143003800,"Census Tract 38, Peoria County, Illinois",47,64766,20.1,85000,13.5,73173,11.3,67159,4.7,92500,3.5,-
1400000US17143003900,"Census Tract 39, Peoria County, Illinois",37.8,101875,25.5,114250,29.3,163235,6.2,106496,1.2,77917,0,-
1400000US17143004000,"Census Tract 40, Peoria County, Illinois",59,70739,14.3,84375,11.9,117083,11,89063,2.8,98125,1,-
1400000US17143004101,"Census Tract 41.01, Peoria County, Illinois",41.8,89119,25.6,127241,17.8,137778,9.5,159583,4.7,168188,0.5,-
1400000US17143004102,"Census Tract 41.02, Peoria County, Illinois",60.9,60500,27.5,48875,7.6,113625,3.5,-,0.6,-,0,-
1400000US17143004200,"Census Tract 42, Peoria County, Illinois",57.7,56094,21.6,95000,15.8,53750,1.4,-,3.5,-,0,-
1400000US17143004300,"Census Tract 43, Peoria County, Illinois",59.3,58580,14.1,66136,10.2,-,14.3,26480,0,-,2.1,-
1400000US17143004400,"Census Tract 44, Peoria County, Illinois",56.5,46569,24.8,39407,10,63681,3.5,-,2.1,-,3.1,-
1400000US17143004500,"Census Tract 45, Peoria County, Illinois",55.7,61827,19.9,73125,18.3,78036,3.7,-,1.3,-,1,97813
1400000US17143004600,"Census Tract 46, Peoria County, Illinois",54,55119,19.4,64432,19.1,78200,3.9,88125,0.6,71607,2.9,-
1400000US17143004801,"Census Tract 48.01, Peoria County, Illinois",53.3,75000,16.2,85341,20.4,89551,7.3,124050,2.3,108542,0.5,-
1400000US17143004802,"Census Tract 48.02, Peoria County, Illinois",50.8,59432,29.8,69792,14.9,54792,2.3,70875,1.1,-,1,-
1400000US17143004901,"Census Tract 49.01, Peoria County, Illinois",54.7,64904,23.2,93603,14,82500,6.6,139773,0.4,-,1.1,-
1400000US17143004902,"Census Tract 49.02, Peoria County, Illinois",53.3,83347,16.8,100000,20.2,116458,5.2,130917,3.5,-,0.9,158571
1400000US17143005000,"Census Tract 50, Peoria County, Illinois",42.9,14592,24,-,27.7,20119,1.2,-,0,-,4.1,-
1400000US17145030100,"Census Tract 301, Perry County, Illinois",51.7,65733,23.1,70000,14.5,96544,7.9,67411,2.8,-,0,-
1400000US17145030200,"Census Tract 302, Perry County, Illinois",58.7,56373,16.8,-,16.4,-,6.3,88214,1.8,87083,0,-
1400000US17145030300,"Census Tract 303, Perry County, Illinois",54.7,58523,13.5,81875,16.5,70278,9.4,58125,2.4,94792,3.5,-
1400000US17145030400,"Census Tract 304, Perry County, Illinois",46.9,51786,18.3,54028,21.3,55568,11,88804,2.6,-,0,-
1400000US17145030500,"Census Tract 305, Perry County, Illinois",52.1,69306,29.2,87898,17.3,75305,1.4,-,0,-,0,-
1400000US17145030600,"Census Tract 306, Perry County, Illinois",48.6,53690,14.6,83889,23.1,39514,11.2,103218,1.7,76042,0.8,-
1400000US17147954500,"Census Tract 9545, Piatt County, Illinois",58.3,75417,13.3,90536,20.9,120972,6.4,118438,0.3,-,0.7,77500
1400000US17147954600,"Census Tract 9546, Piatt County, Illinois",55.5,78000,18.3,110231,16.6,100898,5.8,69091,3.8,-,0,-
1400000US17147954700,"Census Tract 9547, Piatt County, Illinois",54.4,49474,17.5,85469,19,88438,8.1,57857,1.1,49583,0,-
1400000US17147954800,"Census Tract 9548, Piatt County, Illinois",45.1,66607,24.5,75417,15.4,102188,14.4,106536,0.2,-,0.4,-
1400000US17149952400,"Census Tract 9524, Pike County, Illinois",53.6,52639,18.5,57250,15.4,63438,5.7,-,3.1,-,3.7,90556
1400000US17149952500,"Census Tract 9525, Pike County, Illinois",53.3,54750,22.7,52721,12.2,65278,7.9,68542,3.9,-,0,-
1400000US17149952600,"Census Tract 9526, Pike County, Illinois",54.9,61250,21.1,55865,14,66667,8.3,59464,1,-,0.8,-
1400000US17149952700,"Census Tract 9527, Pike County, Illinois",61.8,41795,18.8,-,12.5,127333,6.9,44612,0,-,0,-
1400000US17149952800,"Census Tract 9528, Pike County, Illinois",56,43281,20.4,47917,12,56250,6.5,59188,1.8,58281,3.3,57000
1400000US17151971200,"Census Tract 9712, Pope County, Illinois",69.4,59500,15.5,81125,5.3,-,4.3,-,3.7,-,1.8,-
1400000US17151971300,"Census Tract 9713, Pope County, Illinois",58.8,67969,24.6,37344,11.7,76354,3,-,1.1,-,0.8,-
1400000US17153971000,"Census Tract 9710, Pulaski County, Illinois",51.9,53523,20.7,61471,13.5,39828,10.8,103125,2,59286,1,-
1400000US17153971100,"Census Tract 9711, Pulaski County, Illinois",68.5,41563,16.1,27132,10.1,37132,2.7,44583,1.1,-,1.4,-
1400000US17155954500,"Census Tract 9545, Putnam County, Illinois",55.5,64750,16.2,92500,20.6,96429,4.3,94792,2.5,-,0.9,-
1400000US17155954600,"Census Tract 9546, Putnam County, Illinois",63.3,75484,19.2,63125,11.7,108125,3.2,96250,0.2,-,2.4,-
1400000US17157950500,"Census Tract 9505, Randolph County, Illinois",53.3,76250,21.1,52917,16.9,100000,1.6,51250,5.9,49688,1.1,-
1400000US17157950600,"Census Tract 9506, Randolph County, Illinois",62.2,60525,21.8,51339,7.9,70341,5.1,110625,2.5,-,0.5,-
1400000US17157950700,"Census Tract 9507, Randolph County, Illinois",51.6,54750,25.3,61250,14.6,52031,4.9,114583,1.1,37917,2.5,-
1400000US17157950800,"Census Tract 9508, Randolph County, Illinois",50.8,61802,22.8,83472,16.9,85063,7.9,111731,1.6,-,0,-
1400000US17157950900,"Census Tract 9509, Randolph County, Illinois",49.6,72778,22.8,70000,20,93929,5.7,85694,0.4,-,1.5,71250
1400000US17157951000,"Census Tract 9510, Randolph County, Illinois",63.3,65625,20.2,90132,13,96250,0.8,-,0,-,2.7,40357
1400000US17157951100,"Census Tract 9511, Randolph County, Illinois",54.5,54167,16.7,69375,20.9,66071,5,-,1.8,-,1.1,-
1400000US17157951200,"Census Tract 9512, Randolph County, Illinois",56.6,75000,18.2,-,18.8,-,5,-,0.8,-,0.8,-
1400000US17157951300,"Census Tract 9513, Randolph County, Illinois",51.2,77917,13.4,73750,24.7,75000,7.8,76324,1.6,-,1.3,-
1400000US17159977900,"Census Tract 9779, Richland County, Illinois",49.3,64702,22.8,81667,20.4,88971,2.8,71111,4.1,97431,0.5,-
1400000US17159978000,"Census Tract 9780, Richland County, Illinois",45.8,30690,36.8,42065,11.3,45893,6.1,-,0,-,0,-
1400000US17159978100,"Census Tract 9781, Richland County, Illinois",47.2,56289,17.7,75000,30.4,88636,3.2,124250,1.4,-,0,-
1400000US17159978200,"Census Tract 9782, Richland County, Illinois",61.4,59750,10,29643,21.3,-,5.6,40288,1.7,-,0,-
1400000US17159978300,"Census Tract 9783, Richland County, Illinois",58,54783,16.2,117500,20.3,76250,4.5,80972,0.2,-,0.8,-
1400000US17161020100,"Census Tract 201, Rock Island County, Illinois",54.1,65833,17.5,86424,11.3,113715,12.7,78000,3.8,157552,0.6,-
1400000US17161020200,"Census Tract 202, Rock Island County, Illinois",56.1,52981,22.2,53939,15.2,87727,1.7,73875,3.8,33125,1,-
1400000US17161020300,"Census Tract 203, Rock Island County, Illinois",49.8,57926,22.6,51544,15.9,49871,2.9,31341,4.2,88140,4.6,86495
1400000US17161020400,"Census Tract 204, Rock Island County, Illinois",52.3,78594,16.3,62500,18.7,85119,7.9,73333,4.5,-,0.3,-
1400000US17161020600,"Census Tract 206, Rock Island County, Illinois",44.4,55682,18.6,35962,5.3,-,22.4,-,3.8,50893,5.5,-
1400000US17161020700,"Census Tract 207, Rock Island County, Illinois",45.7,39286,10.4,53281,19.5,94079,11.3,47868,9.8,-,3.4,-
1400000US17161020800,"Census Tract 208, Rock Island County, Illinois",52.5,47406,12.7,93250,27.5,85970,7.4,71346,0,-,0,-
1400000US17161020900,"Census Tract 209, Rock Island County, Illinois",49.4,57426,23.1,65787,20,75132,3.4,-,4.1,-,0,-
1400000US17161021000,"Census Tract 210, Rock Island County, Illinois",51.9,46587,28.4,87292,14.5,80694,4.3,54375,0.9,-,0,-
1400000US17161021100,"Census Tract 211, Rock Island County, Illinois",63.8,69886,14.6,120179,11.7,78813,6.4,99615,1.5,-,2,-
1400000US17161021200,"Census Tract 212, Rock Island County, Illinois",53.6,80771,15.4,83804,28,74141,3,-,0,-,0,-
1400000US17161021300,"Census Tract 213, Rock Island County, Illinois",57.6,62633,14.1,-,12.5,-,11.8,-,2.8,-,1.2,-
1400000US17161021400,"Census Tract 214, Rock Island County, Illinois",49.7,50078,22.8,48643,17.5,-,6.4,65938,1.1,-,2.5,-
1400000US17161021500,"Census Tract 215, Rock Island County, Illinois",53.5,76442,24.6,86125,14.3,83615,7.1,77969,0.5,-,0,-
1400000US17161021600,"Census Tract 216, Rock Island County, Illinois",55.9,63365,20,67738,24.2,-,0,-,0,-,0,-
1400000US17161021700,"Census Tract 217, Rock Island County, Illinois",41.7,27292,16.7,39726,25,47321,8.6,-,3,-,4.9,-
1400000US17161021800,"Census Tract 218, Rock Island County, Illinois",58.1,77669,12.8,105370,22.9,99600,3.2,139453,0.5,-,2.6,-
1400000US17161021900,"Census Tract 219, Rock Island County, Illinois",68.3,42279,23.4,37031,5.1,-,3.2,-,0,-,0,-
1400000US17161022000,"Census Tract 220, Rock Island County, Illinois",54.2,74803,25,88000,13.2,75568,6.9,83304,0.6,-,0,-
1400000US17161022100,"Census Tract 221, Rock Island County, Illinois",62,80486,14.7,98000,13.6,-,7.8,-,0,-,1.9,-
1400000US17161022200,"Census Tract 222, Rock Island County, Illinois",44.5,49866,25.3,50577,15.2,52419,8.5,39938,4.3,82500,2.2,-
1400000US17161022300,"Census Tract 223, Rock Island County, Illinois",33.9,28625,22,32784,22.2,29688,11.9,45438,3.6,68594,6.4,-
1400000US17161022600,"Census Tract 226, Rock Island County, Illinois",57,31250,17.6,90549,13.2,41818,12.1,57824,0,-,0,-
1400000US17161022800,"Census Tract 228, Rock Island County, Illinois",46.9,50000,21.7,50441,17.8,70114,6.4,-,3.9,-,3.4,-
1400000US17161022900,"Census Tract 229, Rock Island County, Illinois",51.8,73182,23.5,83333,13,84013,10.1,84038,1.7,-,0,-
1400000US17161023000,"Census Tract 230, Rock Island County, Illinois",64.5,81979,13.2,128500,15.2,88056,4.4,69345,2.7,114531,0,-
1400000US17161023100,"Census Tract 231, Rock Island County, Illinois",55,76154,23.9,103814,14,-,1.7,-,5.4,-,0,-
1400000US17161023200,"Census Tract 232, Rock Island County, Illinois",58.9,62756,25,128750,7.9,133125,5.5,48750,1.7,-,1,-
1400000US17161023300,"Census Tract 233, Rock Island County, Illinois",46.3,-,28.3,62313,11.6,40104,10.2,114548,0,-,3.6,-
1400000US17161023500,"Census Tract 235, Rock Island County, Illinois",35.3,61739,16.3,62679,16,-,17.6,42679,12.1,31094,2.7,-
1400000US17161023600,"Census Tract 236, Rock Island County, Illinois",36.6,27833,20.4,68563,22.2,-,11.4,-,9.5,35917,0,-
1400000US17161023700,"Census Tract 237, Rock Island County, Illinois",48,62826,18.3,54722,13.9,22546,7.9,-,6.7,72955,5.1,-
1400000US17161024000,"Census Tract 240, Rock Island County, Illinois",58.3,85167,18.1,84545,17.8,84539,3.2,66467,2.6,55500,0,-
1400000US17161024101,"Census Tract 241.01, Rock Island County, Illinois",56.4,86767,21.9,107386,16.7,94167,3.3,114219,1.7,-,0,-
1400000US17161024102,"Census Tract 241.02, Rock Island County, Illinois",63.8,65054,17.3,94000,10.4,125395,8,65833,0.3,-,0.2,-
1400000US17161024103,"Census Tract 241.03, Rock Island County, Illinois",56.9,73015,19.4,91964,16.1,148029,5.5,72308,2.2,112857,0,-
1400000US17161024200,"Census Tract 242, Rock Island County, Illinois",57.6,59219,22.9,50625,17.3,82917,1.4,-,0,-,0.9,-
1400000US17161024300,"Census Tract 243, Rock Island County, Illinois",70.4,77955,21.3,-,6.6,-,1.7,-,0,-,0,-
1400000US17161024400,"Census Tract 244, Rock Island County, Illinois",41.5,-,26.8,43984,24.1,65625,4.5,-,3.1,-,0,-
1400000US17161024500,"Census Tract 245, Rock Island County, Illinois",44.6,39750,27.1,47679,15.3,55833,4.6,41477,5.3,49167,3.1,-
1400000US17163500400,"Census Tract 5004, St. Clair County, Illinois",70.9,26935,11,-,16.9,-,0,-,0,-,1.2,-
1400000US17163500500,"Census Tract 5005, St. Clair County, Illinois",40.2,34239,28.2,-,14.3,30050,11.7,28333,4.2,-,1.4,-
1400000US17163500900,"Census Tract 5009, St. Clair County, Illinois",35.2,19137,37.4,-,11.9,-,12.3,-,3.2,-,0,-
1400000US17163501100,"Census Tract 5011, St. Clair County, Illinois",40.6,33224,37.9,43304,3.7,-,17.8,-,0,-,0,-
1400000US17163501200,"Census Tract 5012, St. Clair County, Illinois",32.7,39773,26.7,109453,21.4,42981,14.5,-,0,-,4.7,-
1400000US17163501300,"Census Tract 5013, St. Clair County, Illinois",50.5,36833,13.2,-,26.4,51766,8.5,66734,1.4,-,0,-
1400000US17163501400,"Census Tract 5014, St. Clair County, Illinois",44.2,47961,22.8,-,14.2,31278,16,-,0,-,2.7,-
1400000US17163501501,"Census Tract 5015.01, St. Clair County, Illinois",61,48889,16.1,94375,8.1,62262,11.9,81944,0,-,3,-
1400000US17163501502,"Census Tract 5015.02, St. Clair County, Illinois",56.8,78125,21.8,87065,12.7,-,5.4,63359,3.2,-,0,-
1400000US17163501602,"Census Tract 5016.02, St. Clair County, Illinois",65.3,44129,12.3,35357,15.2,105893,5.1,-,0,-,2.1,-
1400000US17163501603,"Census Tract 5016.03, St. Clair County, Illinois",44,59722,33.2,60865,17.8,54914,2.8,63636,2.3,-,0,-
1400000US17163501604,"Census Tract 5016.04, St. Clair County, Illinois",47.3,46528,24.3,-,9.7,-,12.8,43832,1.9,-,4,-
1400000US17163501605,"Census Tract 5016.05, St. Clair County, Illinois",44.8,68333,21.6,86375,26.1,93571,4.6,-,2.9,-,0,-
1400000US17163501700,"Census Tract 5017, St. Clair County, Illinois",55.9,29426,16.1,-,10.4,-,17.6,44236,0,-,0,-
1400000US17163501800,"Census Tract 5018, St. Clair County, Illinois",38.1,45000,31.8,68068,20.3,63878,7.4,75054,2.5,-,0,-
1400000US17163501900,"Census Tract 5019, St. Clair County, Illinois",56.1,59688,23.3,55541,17,95083,3.7,24464,0,-,0,-
1400000US17163502100,"Census Tract 5021, St. Clair County, Illinois",33.6,28750,21.5,26083,27.1,29853,8.2,98056,1.9,80625,7.7,-
1400000US17163502200,"Census Tract 5022, St. Clair County, Illinois",49.7,27500,24.1,35625,13.7,18958,9.3,-,3.2,-,0,-
1400000US17163502300,"Census Tract 5023, St. Clair County, Illinois",46.9,28795,15.6,43403,21.5,-,9.9,-,1.5,-,4.6,-
1400000US17163502401,"Census Tract 5024.01, St. Clair County, Illinois",55.8,30739,2.5,-,7.6,-,6.9,-,12.6,-,14.5,-
1400000US17163502404,"Census Tract 5024.04, St. Clair County, Illinois",48.6,47321,10.2,49219,29.5,15476,10.9,25875,0.7,-,0,-
1400000US17163502500,"Census Tract 5025, St. Clair County, Illinois",49.8,28750,33.2,22143,9,-,5.4,-,2.5,-,0,-
1400000US17163502602,"Census Tract 5026.02, St. Clair County, Illinois",34.8,60234,28,40754,20.9,32708,13.3,27664,1.6,-,1.4,-
1400000US17163502603,"Census Tract 5026.03, St. Clair County, Illinois",37.5,42857,33.4,-,10.5,-,11.7,-,6.9,-,0,-
1400000US17163502700,"Census Tract 5027, St. Clair County, Illinois",51.1,36250,11.7,-,19.3,-,17.9,-,0,-,0,-
1400000US17163502800,"Census Tract 5028, St. Clair County, Illinois",38.6,-,37.2,-,6.6,-,12.3,-,5.3,-,0,-
1400000US17163502900,"Census Tract 5029, St. Clair County, Illinois",50.3,45446,25.8,38631,13.5,-,5.6,-,4.9,-,0,-
1400000US17163503100,"Census Tract 5031, St. Clair County, Illinois",43.9,60244,30.2,53000,13.3,71932,7.5,95764,5.1,-,0,-
1400000US17163503202,"Census Tract 5032.02, St. Clair County, Illinois",47.7,76818,25,105306,20.8,72350,4.6,116016,1,-,0.8,-
1400000US17163503203,"Census Tract 5032.03, St. Clair County, Illinois",47.1,80529,28.9,113050,15.9,130986,6,123234,2,107875,0,-
1400000US17163503211,"Census Tract 5032.11, St. Clair County, Illinois",54.9,67031,21.9,106726,14.6,96333,6.6,108750,1.9,-,0,-
1400000US17163503301,"Census Tract 5033.01, St. Clair County, Illinois",55.7,60078,26.1,48750,10.7,57109,6.8,70000,0,-,0.6,-
1400000US17163503304,"Census Tract 5033.04, St. Clair County, Illinois",50.2,68333,22.9,76779,16.8,75489,8.5,100054,1.6,-,0,-
1400000US17163503322,"Census Tract 5033.22, St. Clair County, Illinois",59.5,76139,18.7,95735,14.8,106016,4.4,-,2.7,-,0,-
1400000US17163503323,"Census Tract 5033.23, St. Clair County, Illinois",47.4,112054,22.9,106708,17.6,128819,9.6,152537,0.7,-,1.9,-
1400000US17163503324,"Census Tract 5033.24, St. Clair County, Illinois",51.1,91017,29.2,104141,9.4,-,9.3,113092,1,-,0,-
1400000US17163503332,"Census Tract 5033.32, St. Clair County, Illinois",56.3,64280,26.5,70882,13.2,115211,0.8,-,1.7,-,1.5,-
1400000US17163503334,"Census Tract 5033.34, St. Clair County, Illinois",51.9,78925,27.8,81250,12.3,94479,3.5,126250,4.6,-,0,-
1400000US17163503402,"Census Tract 5034.02, St. Clair County, Illinois",49.4,55795,23.9,67935,16.2,116149,5.9,87174,0.8,-,3.8,-
1400000US17163503404,"Census Tract 5034.04, St. Clair County, Illinois",31.9,121012,29.1,103958,25.3,159280,10,127750,0,-,3.7,105341
1400000US17163503411,"Census Tract 5034.11, St. Clair County, Illinois",49,68125,31.3,82933,11.2,-,5,-,0.4,-,3.1,-
1400000US17163503412,"Census Tract 5034.12, St. Clair County, Illinois",49.9,79615,20.8,101046,22.7,98365,4.7,-,0,-,1.8,-
1400000US17163503413,"Census Tract 5034.13, St. Clair County, Illinois",56.7,69226,14.3,-,16.9,84188,4.2,116188,3.3,-,4.7,72981
1400000US17163503414,"Census Tract 5034.14, St. Clair County, Illinois",37.6,49485,24.6,85769,20.3,84038,12.2,52600,5.3,-,0,-
1400000US17163503800,"Census Tract 5038, St. Clair County, Illinois",29.7,135313,17.7,85625,25.9,96875,19.1,92500,7.5,80556,0,-
1400000US17163503903,"Census Tract 5039.03, St. Clair County, Illinois",42.6,99643,19.2,115694,23.6,144279,10.2,165493,3.4,98636,1.1,-
1400000US17163503904,"Census Tract 5039.04, St. Clair County, Illinois",35.3,88155,19.4,91406,26.8,98500,12.8,-,3.1,-,2.5,-
1400000US17163503905,"Census Tract 5039.05, St. Clair County, Illinois",52.1,82228,20.4,124904,17.3,142083,9.2,114688,1,-,0,-
1400000US17163503906,"Census Tract 5039.06, St. Clair County, Illinois",48.3,66250,28.4,78529,18.9,94957,3.5,157604,0.9,-,0,-
