,FIPS,exposure1,exposure2,exposure3,exposure4
0,17001000100,3.006090085750307,2.994616799229429,3.0175872765647687,3.033923714415853
0,17001000201,0.8180134462594445,0.8120174826704818,0.8226006778284224,0.8323834274837993
0,17001000202,1.4557261944294986,1.4444748797708358,1.4568712540099122,1.46986808664559
0,17001000400,1.817543234922926,1.8160313739112233,1.8325744249260316,1.8428812553824592
0,17001000500,0.8727567390442894,0.8846153169712527,0.9118721510964564,0.9496801935322335
0,17001000600,1.6050691647773498,1.5910173521693824,1.6059934646796439,1.6212425117743743
0,17001000700,0.1360197802414866,0.14297121744595215,0.1499886048653288,0.15326502129661276
0,17001000800,0.6841003151803806,0.6722222749175212,0.6793045283463196,0.6860642768444524
0,17001000900,1.603601995738549,1.589772062083115,1.5979803134189174,1.6026973888628584
0,17001001001,1.7973317073601516,2.138917688289256,2.1495471112303943,1.9518579424941216
0,17001001002,2.136522603200904,2.1249483020232454,2.141055948023186,2.1861579658693056
0,17001001100,5.478133284614947,5.684142492656223,5.717793516639245,6.002713751366006
0,17001010100,1.0669116384684065,1.0654622695443428,1.0804878803585378,1.114820051519295
0,17001010200,0.6200377714021749,0.6771767239141917,0.7028939919148388,0.7781443422474436
0,17001010300,1.6248618168714828,1.6285218371703152,1.6519600493408042,1.6829368705198018
0,17001010400,2.359216228093035,2.3625681668398966,2.3850184806349217,2.414266600698006
0,17001010500,2.225116630313485,2.2199518776110567,2.236178087230603,2.244221409589136
0,17001010600,4.486212776853551,4.476755048006734,4.504691144996148,4.546853404695358
0,17019000200,0.341351347269628,0.3524233740773322,0.3528382518385958,0.3505686299591298
0,17019000301,0.5550422586166963,0.6255621628272582,0.6321427921045597,0.6355883961284166
0,17019000302,0.1570124760684212,0.19855466266379068,0.2057976163757411,0.22065584882976258
0,17019000401,0.7718562679336207,1.037203073388851,1.0529541455023759,1.0583889038285288
0,17019000402,0.22781762155631144,0.7645668712384501,0.6645416187082531,0.5475625790335245
0,17019000500,1.2224360784895547,1.3151195387720225,1.3202099400939018,1.325394059263326
0,17019000700,1.139757769643935,1.244169923799221,1.2456921653011208,1.2439767205300758
0,17019000800,3.3038444580532693,4.417794768265204,4.4032176025420755,4.243107026363554
0,17019000901,3.96817824470242,4.416315057434664,4.42175973408321,4.365835597191754
0,17019000902,3.694598084602085,4.1856235530366,4.189142054186294,4.177144215846179
0,17019001000,3.7983391227802406,4.41642173396548,4.406345990680141,4.228573060354168
0,17019001100,0.8864174666152824,0.9178291876989425,0.9176657883561112,0.915824363104308
0,17019001201,4.59080901577402,5.340259209587827,5.335411932736854,5.32615973571879
0,17019001203,2.1174958262855945,2.2683424579504536,2.2731845298041815,2.261909200264723
0,17019001204,1.0591938068953153,1.1665124968577611,1.1724612299513841,1.1464952041526972
0,17019001205,3.320763768891184,3.556762258236259,3.536334615822645,3.5526879532398574
0,17019001206,0.709348958725223,1.0068746715352201,1.0273986469061807,0.9229383294448714
0,17019001301,4.082971279356784,4.287651587076094,4.267184034405762,4.2492907245829485
0,17019001302,1.6004023783882784,1.6820296033046485,1.6879823206702076,1.7159749486606515
0,17019001400,4.1707596520513155,6.795937405335309,6.798544657658354,6.162883860108506
0,17019005300,2.1506426319791903,2.5422598147255426,2.5542899123166922,2.5467697117812387
0,17019005401,1.3617715317750818,1.7240927253223104,1.6952188079947292,1.6161791495312192
0,17019005402,1.7683910501109403,1.804879037072805,1.8041204348284967,1.799548541891451
0,17019005500,1.751616061473432,1.944948625754394,1.9551537397122802,1.9379780799373383
0,17019005600,5.558639902890518,6.005873341366306,5.998511908118613,5.888315174782929
0,17019005701,2.058277284762645,2.15416068498832,2.160099954614294,2.1741637010602877
0,17019005702,1.4734563972174681,1.6528155909366948,1.6660919487859605,1.6335832559498074
